character	code_hex	rank	freq
쟼	EA06 EA07 EA5F	9532	1
젆	EA07 EA07 EA5F	9533	1
젉	EA08 EA07 EA5F	9534	1
젒	EA09 EA07 EA5F	9535	1
젙	EA0A EA07 EA5F	9536	1
젟	EA00 EA08 EA5F	9537	1
젡	EA01 EA08 EA5F	9538	1
젢	EA02 EA08 EA5F	9539	1
젩	EA03 EA08 EA5F	9540	1
젫	EA04 EA08 EA5F	9541	1
젮	EA05 EA08 EA5F	9542	1
젲	EA06 EA08 EA5F	9543	1
젳	EA07 EA08 EA5F	9544	1
젴	EA08 EA08 EA5F	9545	1
젷	EA09 EA08 EA5F	9546	1
젺	EA0A EA08 EA5F	9547	1
젻	EA00 EA09 EA5F	9548	1
젽	EA01 EA09 EA5F	9549	1
졉	EA02 EA09 EA5F	9550	1
졊	EA03 EA09 EA5F	9551	1
졏	EA04 EA09 EA5F	9552	1
졐	EA05 EA09 EA5F	9553	1
졓	EA06 EA09 EA5F	9554	1
졖	EA07 EA09 EA5F	9555	1
졛	EA08 EA09 EA5F	9556	1
졝	EA09 EA09 EA5F	9557	1
졞	EA0A EA09 EA5F	9558	1
졟	EA00 EA0A EA5F	9559	1
졡	EA01 EA0A EA5F	9560	1
졣	EA02 EA0A EA5F	9561	1
졥	EA03 EA0A EA5F	9562	1
졦	EA04 EA0A EA5F	9563	1
졧	EA05 EA0A EA5F	9564	1
졨	EA06 EA0A EA5F	9565	1
졩	EA07 EA0A EA5F	9566	1
졪	EA08 EA0A EA5F	9567	1
졫	EA09 EA0A EA5F	9568	1
졬	EA0A EA0A EA5F	9569	1
졭	EA00 EA00 EA5E	9570	1
졮	EA01 EA00 EA5E	9571	1
졯	EA02 EA00 EA5E	9572	1
졵	EA03 EA00 EA5E	9573	1
졶	EA04 EA00 EA5E	9574	1
졹	EA05 EA00 EA5E	9575	1
졺	EA06 EA00 EA5E	9576	1
졻	EA07 EA00 EA5E	9577	1
졽	EA08 EA00 EA5E	9578	1
좈	EA09 EA00 EA5E	9579	1
좉	EA0A EA00 EA5E	9580	1
좎	EA00 EA01 EA5E	9581	1
좑	EA01 EA01 EA5E	9582	1
좒	EA02 EA01 EA5E	9583	1
좕	EA03 EA01 EA5E	9584	1
좖	EA04 EA01 EA5E	9585	1
좗	EA05 EA01 EA5E	9586	1
좘	EA06 EA01 EA5E	9587	1
좙	EA07 EA01 EA5E	9588	1
좜	EA08 EA01 EA5E	9589	1
좞	EA09 EA01 EA5E	9590	1
좢	EA0A EA01 EA5E	9591	1
좣	EA00 EA02 EA5E	9592	1
좩	EA01 EA02 EA5E	9593	1
좪	EA02 EA02 EA5E	9594	1
좮	EA03 EA02 EA5E	9595	1
좯	EA04 EA02 EA5E	9596	1
좰	EA05 EA02 EA5E	9597	1
좱	EA06 EA02 EA5E	9598	1
좻	EA07 EA02 EA5E	9599	1
좾	EA08 EA02 EA5E	9600	1
좿	EA09 EA02 EA5E	9601	1
죅	EA0A EA02 EA5E	9602	1
죆	EA00 EA03 EA5E	9603	1
죉	EA01 EA03 EA5E	9604	1
죊	EA02 EA03 EA5E	9605	1
죏	EA03 EA03 EA5E	9606	1
죐	EA04 EA03 EA5E	9607	1
죘	EA05 EA03 EA5E	9608	1
죙	EA06 EA03 EA5E	9609	1
죚	EA07 EA03 EA5E	9610	1
죟	EA08 EA03 EA5E	9611	1
죡	EA09 EA03 EA5E	9612	1
죣	EA0A EA03 EA5E	9613	1
죦	EA00 EA04 EA5E	9614	1
죧	EA01 EA04 EA5E	9615	1
죩	EA02 EA04 EA5E	9616	1
죪	EA03 EA04 EA5E	9617	1
죫	EA04 EA04 EA5E	9618	1
죭	EA05 EA04 EA5E	9619	1
죯	EA06 EA04 EA5E	9620	1
죰	EA07 EA04 EA5E	9621	1
죷	EA08 EA04 EA5E	9622	1
죸	EA09 EA04 EA5E	9623	1
죹	EA0A EA04 EA5E	9624	1
죻	EA00 EA05 EA5E	9625	1
죾	EA01 EA05 EA5E	9626	1
줂	EA02 EA05 EA5E	9627	1
줅	EA03 EA05 EA5E	9628	1
줇	EA04 EA05 EA5E	9629	1
줉	EA05 EA05 EA5E	9630	1
줊	EA06 EA05 EA5E	9631	1
줎	EA07 EA05 EA5E	9632	1
줕	EA08 EA05 EA5E	9633	1
줙	EA09 EA05 EA5E	9634	1
줛	EA0A EA05 EA5E	9635	1
줜	EA00 EA06 EA5E	9636	1
줝	EA01 EA06 EA5E	9637	1
줞	EA02 EA06 EA5E	9638	1
줟	EA03 EA06 EA5E	9639	1
줠	EA04 EA06 EA5E	9640	1
줡	EA05 EA06 EA5E	9641	1
줤	EA06 EA06 EA5E	9642	1
줥	EA07 EA06 EA5E	9643	1
줧	EA08 EA06 EA5E	9644	1
줨	EA09 EA06 EA5E	9645	1
줩	EA0A EA06 EA5E	9646	1
줭	EA00 EA07 EA5E	9647	1
줱	EA01 EA07 EA5E	9648	1
줲	EA02 EA07 EA5E	9649	1
줶	EA03 EA07 EA5E	9650	1
줷	EA04 EA07 EA5E	9651	1
줸	EA05 EA07 EA5E	9652	1
줺	EA06 EA07 EA5E	9653	1
줻	EA07 EA07 EA5E	9654	1
줽	EA08 EA07 EA5E	9655	1
줾	EA09 EA07 EA5E	9656	1
쥁	EA0A EA07 EA5E	9657	1
쥂	EA00 EA08 EA5E	9658	1
쥅	EA01 EA08 EA5E	9659	1
쥇	EA02 EA08 EA5E	9660	1
쥊	EA03 EA08 EA5E	9661	1
쥋	EA04 EA08 EA5E	9662	1
쥍	EA05 EA08 EA5E	9663	1
쥏	EA06 EA08 EA5E	9664	1
쥒	EA07 EA08 EA5E	9665	1
쥓	EA08 EA08 EA5E	9666	1
쥕	EA09 EA08 EA5E	9667	1
쥖	EA0A EA08 EA5E	9668	1
쥗	EA00 EA09 EA5E	9669	1
쥛	EA01 EA09 EA5E	9670	1
쥜	EA02 EA09 EA5E	9671	1
쥟	EA03 EA09 EA5E	9672	1
쥢	EA04 EA09 EA5E	9673	1
쥦	EA05 EA09 EA5E	9674	1
쥩	EA06 EA09 EA5E	9675	1
쥫	EA07 EA09 EA5E	9676	1
쥮	EA08 EA09 EA5E	9677	1
쥲	EA09 EA09 EA5E	9678	1
쥶	EA0A EA09 EA5E	9679	1
쥷	EA00 EA0A EA5E	9680	1
쥹	EA01 EA0A EA5E	9681	1
쥺	EA02 EA0A EA5E	9682	1
쥻	EA03 EA0A EA5E	9683	1
쥾	EA04 EA0A EA5E	9684	1
쥿	EA05 EA0A EA5E	9685	1
즂	EA06 EA0A EA5E	9686	1
즃	EA07 EA0A EA5E	9687	1
즄	EA08 EA0A EA5E	9688	1
즅	EA09 EA0A EA5E	9689	1
즆	EA0A EA0A EA5E	9690	1
즊	EA00 EA00 EA61	9691	1
즏	EA01 EA00 EA61	9692	1
즒	EA02 EA00 EA61	9693	1
즔	EA03 EA00 EA61	9694	1
즖	EA04 EA00 EA61	9695	1
즗	EA05 EA00 EA61	9696	1
즚	EA06 EA00 EA61	9697	1
즜	EA07 EA00 EA61	9698	1
즞	EA08 EA00 EA61	9699	1
즟	EA09 EA00 EA61	9700	1
즠	EA0A EA00 EA61	9701	1
즣	EA00 EA01 EA61	9702	1
즤	EA01 EA01 EA61	9703	1
즥	EA02 EA01 EA61	9704	1
즦	EA03 EA01 EA61	9705	1
즧	EA04 EA01 EA61	9706	1
즨	EA05 EA01 EA61	9707	1
즩	EA06 EA01 EA61	9708	1
즪	EA07 EA01 EA61	9709	1
즫	EA08 EA01 EA61	9710	1
즬	EA09 EA01 EA61	9711	1
즭	EA0A EA01 EA61	9712	1
즮	EA00 EA02 EA61	9713	1
즰	EA01 EA02 EA61	9714	1
즱	EA02 EA02 EA61	9715	1
즲	EA03 EA02 EA61	9716	1
즳	EA04 EA02 EA61	9717	1
즴	EA05 EA02 EA61	9718	1
즵	EA06 EA02 EA61	9719	1
즸	EA07 EA02 EA61	9720	1
즽	EA08 EA02 EA61	9721	1
즾	EA09 EA02 EA61	9722	1
즿	EA0A EA02 EA61	9723	1
짉	EA00 EA03 EA61	9724	1
짍	EA01 EA03 EA61	9725	1
짘	EA02 EA03 EA61	9726	1
짛	EA03 EA03 EA61	9727	1
짞	EA04 EA03 EA61	9728	1
짟	EA05 EA03 EA61	9729	1
짨	EA06 EA03 EA61	9730	1
짩	EA07 EA03 EA61	9731	1
짲	EA08 EA03 EA61	9732	1
짵	EA09 EA03 EA61	9733	1
짶	EA0A EA03 EA61	9734	1
짷	EA00 EA04 EA61	9735	1
짺	EA01 EA04 EA61	9736	1
짻	EA02 EA04 EA61	9737	1
짽	EA03 EA04 EA61	9738	1
짿	EA04 EA04 EA61	9739	1
쨁	EA05 EA04 EA61	9740	1
쨂	EA06 EA04 EA61	9741	1
쨃	EA07 EA04 EA61	9742	1
쨅	EA08 EA04 EA61	9743	1
쨆	EA09 EA04 EA61	9744	1
쨇	EA0A EA04 EA61	9745	1
쨊	EA00 EA05 EA61	9746	1
쨏	EA01 EA05 EA61	9747	1
쨐	EA02 EA05 EA61	9748	1
쨑	EA03 EA05 EA61	9749	1
쨒	EA04 EA05 EA61	9750	1
쨚	EA05 EA05 EA61	9751	1
쨝	EA06 EA05 EA61	9752	1
쨞	EA07 EA05 EA61	9753	1
쨠	EA08 EA05 EA61	9754	1
쨡	EA09 EA05 EA61	9755	1
쨢	EA0A EA05 EA61	9756	1
쨤	EA00 EA06 EA61	9757	1
쨦	EA01 EA06 EA61	9758	1
쨧	EA02 EA06 EA61	9759	1
쨨	EA03 EA06 EA61	9760	1
쨪	EA04 EA06 EA61	9761	1
쨫	EA05 EA06 EA61	9762	1
쨭	EA06 EA06 EA61	9763	1
쨮	EA07 EA06 EA61	9764	1
쨯	EA08 EA06 EA61	9765	1
쨱	EA09 EA06 EA61	9766	1
쨲	EA0A EA06 EA61	9767	1
쨶	EA00 EA07 EA61	9768	1
쨷	EA01 EA07 EA61	9769	1
쨹	EA02 EA07 EA61	9770	1
쨼	EA03 EA07 EA61	9771	1
쨽	EA04 EA07 EA61	9772	1
쨾	EA05 EA07 EA61	9773	1
쩀	EA06 EA07 EA61	9774	1
쩁	EA07 EA07 EA61	9775	1
쩂	EA08 EA07 EA61	9776	1
쩃	EA09 EA07 EA61	9777	1
쩅	EA0A EA07 EA61	9778	1
쩆	EA00 EA08 EA61	9779	1
쩇	EA01 EA08 EA61	9780	1
쩉	EA02 EA08 EA61	9781	1
쩋	EA03 EA08 EA61	9782	1
쩏	EA04 EA08 EA61	9783	1
쩑	EA05 EA08 EA61	9784	1
쩓	EA06 EA08 EA61	9785	1
쩗	EA07 EA08 EA61	9786	1
쩙	EA08 EA08 EA61	9787	1
쩚	EA09 EA08 EA61	9788	1
쩛	EA0A EA08 EA61	9789	1
쩞	EA00 EA09 EA61	9790	1
쩢	EA01 EA09 EA61	9791	1
쩣	EA02 EA09 EA61	9792	1
쩤	EA03 EA09 EA61	9793	1
쩥	EA04 EA09 EA61	9794	1
쩪	EA05 EA09 EA61	9795	1
쩯	EA06 EA09 EA61	9796	1
쩰	EA07 EA09 EA61	9797	1
쩱	EA08 EA09 EA61	9798	1
쩳	EA09 EA09 EA61	9799	1
쩴	EA0A EA09 EA61	9800	1
쩶	EA00 EA0A EA61	9801	1
쩷	EA01 EA0A EA61	9802	1
쩸	EA02 EA0A EA61	9803	1
쩺	EA03 EA0A EA61	9804	1
쩼	EA04 EA0A EA61	9805	1
쩿	EA05 EA0A EA61	9806	1
쪀	EA06 EA0A EA61	9807	1
쪁	EA07 EA0A EA61	9808	1
쪂	EA08 EA0A EA61	9809	1
쪃	EA09 EA0A EA61	9810	1
쪅	EA0A EA0A EA61	9811	1
쪆	EA00 EA00 EA60	9812	1
쪇	EA01 EA00 EA60	9813	1
쪈	EA02 EA00 EA60	9814	1
쪉	EA03 EA00 EA60	9815	1
쪊	EA04 EA00 EA60	9816	1
쪎	EA05 EA00 EA60	9817	1
쪏	EA06 EA00 EA60	9818	1
쪔	EA07 EA00 EA60	9819	1
쪙	EA08 EA00 EA60	9820	1
쪚	EA09 EA00 EA60	9821	1
쪛	EA0A EA00 EA60	9822	1
쪜	EA00 EA01 EA60	9823	1
쪝	EA01 EA01 EA60	9824	1
쪢	EA02 EA01 EA60	9825	1
쪤	EA03 EA01 EA60	9826	1
쪨	EA04 EA01 EA60	9827	1
쪩	EA05 EA01 EA60	9828	1
쪫	EA06 EA01 EA60	9829	1
쪬	EA07 EA01 EA60	9830	1
쪭	EA08 EA01 EA60	9831	1
쪮	EA09 EA01 EA60	9832	1
쪯	EA0A EA01 EA60	9833	1
쪰	EA00 EA02 EA60	9834	1
쪱	EA01 EA02 EA60	9835	1
쪴	EA02 EA02 EA60	9836	1
쪵	EA03 EA02 EA60	9837	1
쪶	EA04 EA02 EA60	9838	1
쪷	EA05 EA02 EA60	9839	1
쪸	EA06 EA02 EA60	9840	1
쫁	EA07 EA02 EA60	9841	1
쫂	EA08 EA02 EA60	9842	1
쫅	EA09 EA02 EA60	9843	1
쫇	EA0A EA02 EA60	9844	1
쫈	EA00 EA03 EA60	9845	1
쫉	EA01 EA03 EA60	9846	1
쫕	EA02 EA03 EA60	9847	1
쫚	EA03 EA03 EA60	9848	1
쫞	EA04 EA03 EA60	9849	1
쫟	EA05 EA03 EA60	9850	1
쫡	EA06 EA03 EA60	9851	1
쫣	EA07 EA03 EA60	9852	1
쫤	EA08 EA03 EA60	9853	1
쫥	EA09 EA03 EA60	9854	1
쫦	EA0A EA03 EA60	9855	1
쫨	EA00 EA04 EA60	9856	1
쫩	EA01 EA04 EA60	9857	1
쫬	EA02 EA04 EA60	9858	1
쫭	EA03 EA04 EA60	9859	1
쫮	EA04 EA04 EA60	9860	1
쫰	EA05 EA04 EA60	9861	1
쫲	EA06 EA04 EA60	9862	1
쫳	EA07 EA04 EA60	9863	1
쫴	EA08 EA04 EA60	9864	1
쫵	EA09 EA04 EA60	9865	1
쫶	EA0A EA04 EA60	9866	1
쫷	EA00 EA05 EA60	9867	1
쫺	EA01 EA05 EA60	9868	1
쫻	EA02 EA05 EA60	9869	1
쫽	EA03 EA05 EA60	9870	1
쫾	EA04 EA05 EA60	9871	1
쬁	EA05 EA05 EA60	9872	1
쬃	EA06 EA05 EA60	9873	1
쬄	EA07 EA05 EA60	9874	1
쬆	EA08 EA05 EA60	9875	1
쬈	EA09 EA05 EA60	9876	1
쬋	EA0A EA05 EA60	9877	1
쬌	EA00 EA06 EA60	9878	1
쬎	EA01 EA06 EA60	9879	1
쬏	EA02 EA06 EA60	9880	1
쬓	EA03 EA06 EA60	9881	1
쬕	EA04 EA06 EA60	9882	1
쬖	EA05 EA06 EA60	9883	1
쬗	EA06 EA06 EA60	9884	1
쬙	EA07 EA06 EA60	9885	1
쬚	EA08 EA06 EA60	9886	1
쬞	EA09 EA06 EA60	9887	1
쬟	EA0A EA06 EA60	9888	1
쬡	EA00 EA07 EA60	9889	1
쬢	EA01 EA07 EA60	9890	1
쬦	EA02 EA07 EA60	9891	1
쬧	EA03 EA07 EA60	9892	1
쬪	EA04 EA07 EA60	9893	1
쬫	EA05 EA07 EA60	9894	1
쬭	EA06 EA07 EA60	9895	1
쬮	EA07 EA07 EA60	9896	1
쬲	EA08 EA07 EA60	9897	1
쬵	EA09 EA07 EA60	9898	1
쬷	EA0A EA07 EA60	9899	1
쬺	EA00 EA08 EA60	9900	1
쬼	EA01 EA08 EA60	9901	1
쬽	EA02 EA08 EA60	9902	1
쬾	EA03 EA08 EA60	9903	1
쬿	EA04 EA08 EA60	9904	1
쭀	EA05 EA08 EA60	9905	1
쭁	EA06 EA08 EA60	9906	1
쭅	EA07 EA08 EA60	9907	1
쭆	EA08 EA08 EA60	9908	1
쭍	EA09 EA08 EA60	9909	1
쭑	EA0A EA08 EA60	9910	1
쭖	EA00 EA09 EA60	9911	1
쭗	EA01 EA09 EA60	9912	1
쭚	EA02 EA09 EA60	9913	1
쭛	EA03 EA09 EA60	9914	1
쭜	EA04 EA09 EA60	9915	1
쭞	EA05 EA09 EA60	9916	1
쭟	EA06 EA09 EA60	9917	1
쭠	EA07 EA09 EA60	9918	1
쭥	EA08 EA09 EA60	9919	1
쭧	EA09 EA09 EA60	9920	1
쭨	EA0A EA09 EA60	9921	1
쭪	EA00 EA0A EA60	9922	1
쭫	EA01 EA0A EA60	9923	1
쭬	EA02 EA0A EA60	9924	1
쭯	EA03 EA0A EA60	9925	1
쭳	EA04 EA0A EA60	9926	1
쭴	EA05 EA0A EA60	9927	1
쭷	EA06 EA0A EA60	9928	1
쭹	EA07 EA0A EA60	9929	1
쭺	EA08 EA0A EA60	9930	1
쭼	EA09 EA0A EA60	9931	1
쭾	EA0A EA0A EA60	9932	1
쮂	EA00 EA00 EA68	9933	1
쮆	EA01 EA00 EA68	9934	1
쮇	EA02 EA00 EA68	9935	1
쮊	EA03 EA00 EA68	9936	1
쮋	EA04 EA00 EA68	9937	1
쮌	EA05 EA00 EA68	9938	1
쮍	EA06 EA00 EA68	9939	1
쮎	EA07 EA00 EA68	9940	1
쮏	EA08 EA00 EA68	9941	1
쮐	EA09 EA00 EA68	9942	1
쮒	EA0A EA00 EA68	9943	1
쮔	EA00 EA01 EA68	9944	1
쮖	EA01 EA01 EA68	9945	1
쮘	EA02 EA01 EA68	9946	1
쮙	EA03 EA01 EA68	9947	1
쮚	EA04 EA01 EA68	9948	1
쮛	EA05 EA01 EA68	9949	1
쮝	EA06 EA01 EA68	9950	1
쮞	EA07 EA01 EA68	9951	1
쮡	EA08 EA01 EA68	9952	1
쮣	EA09 EA01 EA68	9953	1
쮤	EA0A EA01 EA68	9954	1
쮥	EA00 EA02 EA68	9955	1
쮦	EA01 EA02 EA68	9956	1
쮨	EA02 EA02 EA68	9957	1
쮩	EA03 EA02 EA68	9958	1
쮫	EA04 EA02 EA68	9959	1
쮭	EA05 EA02 EA68	9960	1
쮱	EA06 EA02 EA68	9961	1
쮲	EA07 EA02 EA68	9962	1
쮳	EA08 EA02 EA68	9963	1
쮴	EA09 EA02 EA68	9964	1
쮵	EA0A EA02 EA68	9965	1
쮶	EA00 EA03 EA68	9966	1
쮷	EA01 EA03 EA68	9967	1
쮽	EA02 EA03 EA68	9968	1
쮿	EA03 EA03 EA68	9969	1
쯀	EA04 EA03 EA68	9970	1
쯃	EA05 EA03 EA68	9971	1
쯄	EA06 EA03 EA68	9972	1
쯅	EA07 EA03 EA68	9973	1
쯈	EA08 EA03 EA68	9974	1
쯋	EA09 EA03 EA68	9975	1
쯌	EA0A EA03 EA68	9976	1
쯎	EA00 EA04 EA68	9977	1
쯑	EA01 EA04 EA68	9978	1
쯒	EA02 EA04 EA68	9979	1
쯓	EA03 EA04 EA68	9980	1
쯖	EA04 EA04 EA68	9981	1
쯗	EA05 EA04 EA68	9982	1
쯙	EA06 EA04 EA68	9983	1
쯚	EA07 EA04 EA68	9984	1
쯛	EA08 EA04 EA68	9985	1
쯝	EA09 EA04 EA68	9986	1
쯟	EA0A EA04 EA68	9987	1
쯡	EA00 EA05 EA68	9988	1
쯢	EA01 EA05 EA68	9989	1
쯦	EA02 EA05 EA68	9990	1
쯨	EA03 EA05 EA68	9991	1
쯪	EA04 EA05 EA68	9992	1
쯬	EA05 EA05 EA68	9993	1
쯮	EA06 EA05 EA68	9994	1
쯯	EA07 EA05 EA68	9995	1
쯱	EA08 EA05 EA68	9996	1
쯲	EA09 EA05 EA68	9997	1
쯳	EA0A EA05 EA68	9998	1
쯶	EA00 EA06 EA68	9999	1
쯷	EA01 EA06 EA68	10000	1
쯹	EA02 EA06 EA68	10001	1
쯺	EA03 EA06 EA68	10002	1
쯻	EA04 EA06 EA68	10003	1
쯽	EA05 EA06 EA68	10004	1
쯾	EA06 EA06 EA68	10005	1
찀	EA07 EA06 EA68	10006	1
찁	EA08 EA06 EA68	10007	1
찂	EA09 EA06 EA68	10008	1
찅	EA0A EA06 EA68	10009	1
찉	EA00 EA07 EA68	10010	1
찋	EA01 EA07 EA68	10011	1
찏	EA02 EA07 EA68	10012	1
찑	EA03 EA07 EA68	10013	1
찒	EA04 EA07 EA68	10014	1
찗	EA05 EA07 EA68	10015	1
찚	EA06 EA07 EA68	10016	1
찞	EA07 EA07 EA68	10017	1
찠	EA08 EA07 EA68	10018	1
찤	EA09 EA07 EA68	10019	1
찪	EA0A EA07 EA68	10020	1
찭	EA00 EA08 EA68	10021	1
찲	EA01 EA08 EA68	10022	1
찳	EA02 EA08 EA68	10023	1
찴	EA03 EA08 EA68	10024	1
찵	EA04 EA08 EA68	10025	1
찺	EA05 EA08 EA68	10026	1
챀	EA06 EA08 EA68	10027	1
챁	EA07 EA08 EA68	10028	1
챎	EA08 EA08 EA68	10029	1
챐	EA09 EA08 EA68	10030	1
챑	EA0A EA08 EA68	10031	1
챒	EA00 EA09 EA68	10032	1
챓	EA01 EA09 EA68	10033	1
챛	EA02 EA09 EA68	10034	1
챜	EA03 EA09 EA68	10035	1
챝	EA04 EA09 EA68	10036	1
챟	EA05 EA09 EA68	10037	1
챥	EA06 EA09 EA68	10038	1
챧	EA07 EA09 EA68	10039	1
챩	EA08 EA09 EA68	10040	1
챭	EA09 EA09 EA68	10041	1
챮	EA0A EA09 EA68	10042	1
챯	EA00 EA0A EA68	10043	1
챲	EA01 EA0A EA68	10044	1
챶	EA02 EA0A EA68	10045	1
챷	EA03 EA0A EA68	10046	1
챸	EA04 EA0A EA68	10047	1
첁	EA05 EA0A EA68	10048	1
첂	EA06 EA0A EA68	10049	1
첄	EA07 EA0A EA68	10050	1
첅	EA08 EA0A EA68	10051	1
첆	EA09 EA0A EA68	10052	1
첈	EA0A EA0A EA68	10053	1
첉	EA00 EA00 EA62	10054	1
첊	EA01 EA00 EA62	10055	1
첍	EA02 EA00 EA62	10056	1
첎	EA03 EA00 EA62	10057	1
첒	EA04 EA00 EA62	10058	1
첓	EA05 EA00 EA62	10059	1
첔	EA06 EA00 EA62	10060	1
첗	EA07 EA00 EA62	10061	1
첛	EA08 EA00 EA62	10062	1
첝	EA09 EA00 EA62	10063	1
첞	EA0A EA00 EA62	10064	1
첟	EA00 EA01 EA62	10065	1
첤	EA01 EA01 EA62	10066	1
첧	EA02 EA01 EA62	10067	1
첪	EA03 EA01 EA62	10068	1
첰	EA04 EA01 EA62	10069	1
첱	EA05 EA01 EA62	10070	1
첲	EA06 EA01 EA62	10071	1
첶	EA07 EA01 EA62	10072	1
첷	EA08 EA01 EA62	10073	1
첺	EA09 EA01 EA62	10074	1
첾	EA0A EA01 EA62	10075	1
첿	EA00 EA02 EA62	10076	1
쳁	EA01 EA02 EA62	10077	1
쳂	EA02 EA02 EA62	10078	1
쳃	EA03 EA02 EA62	10079	1
쳆	EA04 EA02 EA62	10080	1
쳈	EA05 EA02 EA62	10081	1
쳊	EA06 EA02 EA62	10082	1
쳋	EA07 EA02 EA62	10083	1
쳎	EA08 EA02 EA62	10084	1
쳕	EA09 EA02 EA62	10085	1
쳖	EA0A EA02 EA62	10086	1
쳗	EA00 EA03 EA62	10087	1
쳛	EA01 EA03 EA62	10088	1
쳜	EA02 EA03 EA62	10089	1
쳝	EA03 EA03 EA62	10090	1
쳟	EA04 EA03 EA62	10091	1
쳢	EA05 EA03 EA62	10092	1
쳦	EA06 EA03 EA62	10093	1
쳧	EA07 EA03 EA62	10094	1
쳨	EA08 EA03 EA62	10095	1
쳩	EA09 EA03 EA62	10096	1
쳪	EA0A EA03 EA62	10097	1
쳫	EA00 EA04 EA62	10098	1
쳭	EA01 EA04 EA62	10099	1
쳮	EA02 EA04 EA62	10100	1
쳯	EA03 EA04 EA62	10101	1
쳲	EA04 EA04 EA62	10102	1
쳳	EA05 EA04 EA62	10103	1
쳵	EA06 EA04 EA62	10104	1
쳻	EA07 EA04 EA62	10105	1
쳼	EA08 EA04 EA62	10106	1
쳽	EA09 EA04 EA62	10107	1
쳿	EA0A EA04 EA62	10108	1
촁	EA00 EA05 EA62	10109	1
촂	EA01 EA05 EA62	10110	1
촄	EA02 EA05 EA62	10111	1
촆	EA03 EA05 EA62	10112	1
촋	EA04 EA05 EA62	10113	1
촑	EA05 EA05 EA62	10114	1
촒	EA06 EA05 EA62	10115	1
촔	EA07 EA05 EA62	10116	1
촕	EA08 EA05 EA62	10117	1
촖	EA09 EA05 EA62	10118	1
촗	EA0A EA05 EA62	10119	1
촞	EA00 EA06 EA62	10120	1
촡	EA01 EA06 EA62	10121	1
촢	EA02 EA06 EA62	10122	1
촦	EA03 EA06 EA62	10123	1
촪	EA04 EA06 EA62	10124	1
촫	EA05 EA06 EA62	10125	1
촭	EA06 EA06 EA62	10126	1
촮	EA07 EA06 EA62	10127	1
촯	EA08 EA06 EA62	10128	1
촰	EA09 EA06 EA62	10129	1
촱	EA0A EA06 EA62	10130	1
촳	EA00 EA07 EA62	10131	1
촴	EA01 EA07 EA62	10132	1
촷	EA02 EA07 EA62	10133	1
촺	EA03 EA07 EA62	10134	1
촼	EA04 EA07 EA62	10135	1
촽	EA05 EA07 EA62	10136	1
촿	EA06 EA07 EA62	10137	1
쵂	EA07 EA07 EA62	10138	1
쵆	EA08 EA07 EA62	10139	1
쵇	EA09 EA07 EA62	10140	1
쵉	EA0A EA07 EA62	10141	1
쵊	EA00 EA08 EA62	10142	1
쵌	EA01 EA08 EA62	10143	1
쵎	EA02 EA08 EA62	10144	1
쵏	EA03 EA08 EA62	10145	1
쵐	EA04 EA08 EA62	10146	1
쵒	EA05 EA08 EA62	10147	1
쵓	EA06 EA08 EA62	10148	1
쵖	EA07 EA08 EA62	10149	1
쵘	EA08 EA08 EA62	10150	1
쵚	EA09 EA08 EA62	10151	1
쵛	EA0A EA08 EA62	10152	1
쵞	EA00 EA09 EA62	10153	1
쵟	EA01 EA09 EA62	10154	1
쵡	EA02 EA09 EA62	10155	1
쵢	EA03 EA09 EA62	10156	1
쵥	EA04 EA09 EA62	10157	1
쵧	EA05 EA09 EA62	10158	1
쵩	EA06 EA09 EA62	10159	1
쵫	EA07 EA09 EA62	10160	1
쵬	EA08 EA09 EA62	10161	1
쵭	EA09 EA09 EA62	10162	1
쵯	EA0A EA09 EA62	10163	1
쵰	EA00 EA0A EA62	10164	1
쵱	EA01 EA0A EA62	10165	1
쵳	EA02 EA0A EA62	10166	1
쵶	EA03 EA0A EA62	10167	1
쵷	EA04 EA0A EA62	10168	1
쵹	EA05 EA0A EA62	10169	1
쵺	EA06 EA0A EA62	10170	1
쵻	EA07 EA0A EA62	10171	1
쵽	EA08 EA0A EA62	10172	1
쵾	EA09 EA0A EA62	10173	1
쵿	EA0A EA0A EA62	10174	1
춀	EA00 EA00 EA63	10175	1
춁	EA01 EA00 EA63	10176	1
춃	EA02 EA00 EA63	10177	1
춅	EA03 EA00 EA63	10178	1
춆	EA04 EA00 EA63	10179	1
춇	EA05 EA00 EA63	10180	1
춋	EA06 EA00 EA63	10181	1
춌	EA07 EA00 EA63	10182	1
춎	EA08 EA00 EA63	10183	1
춐	EA09 EA00 EA63	10184	1
춑	EA0A EA00 EA63	10185	1
춒	EA00 EA01 EA63	10186	1
춓	EA01 EA01 EA63	10187	1
춚	EA02 EA01 EA63	10188	1
춢	EA03 EA01 EA63	10189	1
춨	EA04 EA01 EA63	10190	1
춬	EA05 EA01 EA63	10191	1
춱	EA06 EA01 EA63	10192	1
춲	EA07 EA01 EA63	10193	1
춳	EA08 EA01 EA63	10194	1
춶	EA09 EA01 EA63	10195	1
춻	EA0A EA01 EA63	10196	1
춾	EA00 EA02 EA63	10197	1
춿	EA01 EA02 EA63	10198	1
췁	EA02 EA02 EA63	10199	1
췆	EA03 EA02 EA63	10200	1
췇	EA04 EA02 EA63	10201	1
췈	EA05 EA02 EA63	10202	1
췉	EA06 EA02 EA63	10203	1
췋	EA07 EA02 EA63	10204	1
